Bill_No,Acct_No,Bill_Date,Due_Date,B_Status,MR_Sys_No,Due_Penalty,Penalized,B_Code,Receivable,Collected
10256327,511205748,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340290,20,TRUE,3,440,0
10256327,511205748,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340290,20,TRUE,7,200,0
10256327,511205748,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340290,20,TRUE,10,20,0
10256329,511205813,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340344,20,FALSE,7,200,200
10256330,511205903,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340431,20,TRUE,3,308.3,0
10256330,511205903,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340431,20,TRUE,7,200,0
10256330,511205903,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340431,20,TRUE,10,20,0
10256331,511205794,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340327,25.35,TRUE,7,253.5,0
10256331,511205794,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340327,25.35,TRUE,10,25.35,0
10256335,511205735,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340282,20,TRUE,7,200,0
10256335,511205735,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340282,20,TRUE,10,20,0
10256336,511205863,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340392,20,TRUE,7,200,0
10256336,511205863,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340392,20,TRUE,10,20,0
10256339,511205762,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340301,38.75,TRUE,3,836.6,0
10256339,511205762,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340301,38.75,TRUE,7,387.25,0
10256339,511205762,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340301,38.75,TRUE,10,38.75,0
10256341,511205904,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340432,25.35,FALSE,7,253.5,253.5
10256342,511205749,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340291,36.05,FALSE,7,360.5,360.5
10256343,511205731,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340278,22.7,FALSE,7,226.75,226.75
10256344,511205721,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340270,38.75,TRUE,7,387.25,0
10256344,511205721,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340270,38.75,TRUE,10,38.75,0
10256345,511205759,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340298,28.05,FALSE,7,280.25,280.25
10256350,511205905,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340433,20,FALSE,7,200,200
10256351,511205906,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340434,20,FALSE,7,200,200
10256353,511205930,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340470,20,TRUE,7,200,0
10256353,511205930,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340470,20,TRUE,10,20,0
10256356,511205879,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340407,20,TRUE,3,220,0
10256356,511205879,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340407,20,TRUE,7,200,0
10256356,511205879,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340407,20,TRUE,10,20,0
10256358,511205883,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340411,28.05,FALSE,7,280.25,280.25
10256366,511205841,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340370,20,TRUE,7,200,0
10256366,511205841,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340370,20,TRUE,10,20,0
10256368,511205734,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340281,46.75,FALSE,7,467.5,467.5
10256369,511205842,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340371,30.7,TRUE,7,307,0
10256369,511205842,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340371,30.7,TRUE,10,30.7,0
10256370,511205814,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340345,20,FALSE,3,220,220
10256370,511205814,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340345,20,FALSE,7,200,200
10256371,511205907,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340435,20,TRUE,7,200,0
10256371,511205907,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340435,20,TRUE,10,20,0
10256372,511205848,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340377,38.75,TRUE,7,387.25,0
10256372,511205848,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340377,38.75,TRUE,10,38.75,0
10256373,511205815,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340346,20,TRUE,3,1027.15,0
10256373,511205815,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340346,20,TRUE,7,200,0
10256373,511205815,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340346,20,TRUE,10,20,0
10256374,511205817,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340348,28.05,TRUE,3,367.15,0
10256374,511205817,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340348,28.05,TRUE,7,280.25,0
10256374,511205817,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340348,28.05,TRUE,10,28.05,0
10256375,511205827,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340358,20,TRUE,3,220,0
10256375,511205827,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340358,20,TRUE,7,200,0
10256375,511205827,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340358,20,TRUE,10,20,0
10256376,511205774,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340310,25.35,TRUE,7,253.5,0
10256376,511205774,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340310,25.35,TRUE,10,25.35,0
10256378,511205923,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340450,20,TRUE,7,200,0
10256378,511205923,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340450,20,TRUE,10,20,0
10256379,511205924,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340451,20,FALSE,7,200,200
10256380,511205804,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340337,20,TRUE,3,440,440
10256380,511205804,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340337,20,TRUE,7,200,0
10256380,511205804,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340337,20,TRUE,10,20,0
10256381,511205746,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340289,36.05,FALSE,3,308.3,308.3
10256381,511205746,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340289,36.05,FALSE,7,360.5,360.5
10256382,511205816,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340347,20,FALSE,7,200,200
10256383,511205806,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340339,28.05,FALSE,3,308.3,308.3
10256383,511205806,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340339,28.05,FALSE,7,280.25,280.25
10256384,511205832,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340363,25.35,FALSE,7,253.5,253.5
10256385,511205786,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340319,22.7,TRUE,7,226.75,0
10256385,511205786,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340319,22.7,TRUE,10,22.7,0
10256389,511205908,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340436,28.05,FALSE,7,280.25,280.25
10256390,511205909,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340437,20,TRUE,7,200,0
10256390,511205909,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340437,20,TRUE,10,20,0
10256393,511205871,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340399,33.4,TRUE,7,333.75,0
10256393,511205871,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340399,33.4,TRUE,10,33.4,0
10256401,511205722,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340271,36.05,FALSE,7,360.5,360.5
10256406,511205821,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340352,20,FALSE,7,200,200
10256408,511205846,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340375,20,FALSE,3,440,440
10256408,511205846,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340375,20,FALSE,7,200,200
10256412,511205769,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340306,28.05,FALSE,7,280.25,280.25
10256413,511205776,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340311,20,TRUE,3,220,220
10256413,511205776,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340311,20,TRUE,7,200,200
10256413,511205776,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340311,20,TRUE,10,20,20
10256419,511205872,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340400,30.7,TRUE,7,307,0
10256419,511205872,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340400,30.7,TRUE,10,30.7,0
10256420,511205752,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340293,38.75,TRUE,7,387.25,0
10256420,511205752,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340293,38.75,TRUE,10,38.75,0
10256425,511205795,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340328,20,TRUE,3,220,0
10256425,511205795,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340328,20,TRUE,7,200,0
10256425,511205795,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340328,20,TRUE,10,20,0
10256428,511205723,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340272,36.05,TRUE,7,360.5,0
10256428,511205723,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340272,36.05,TRUE,10,36.05,0
10256429,511205787,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340320,25.35,TRUE,7,253.5,0
10256429,511205787,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340320,25.35,TRUE,10,25.35,0
10256430,511205753,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340294,22.7,TRUE,7,226.75,0
10256430,511205753,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340294,22.7,TRUE,10,22.7,0
10256431,511205873,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340401,22.7,FALSE,7,226.75,226.75
10256432,511205822,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340353,20,TRUE,3,220,0
10256432,511205822,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340353,20,TRUE,7,200,0
10256432,511205822,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340353,20,TRUE,10,20,0
10256433,511205770,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340307,25.35,FALSE,7,253.5,253.5
10256434,511205778,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340313,41.4,TRUE,3,396.55,0
10256434,511205778,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340313,41.4,TRUE,7,414,0
10256434,511205778,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340313,41.4,TRUE,10,41.4,0
10256435,511205925,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340452,20,FALSE,7,200,200
10256436,511205855,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340384,20,FALSE,7,200,200
10256437,511205910,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340438,20,FALSE,7,200,200
10256439,511205818,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340349,20,TRUE,7,200,0
10256439,511205818,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340349,20,TRUE,10,20,0
10256440,511205913,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340441,20,FALSE,7,200,200
10256441,511205828,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340359,20,TRUE,3,220,220
10256441,511205828,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340359,20,TRUE,7,200,0
10256441,511205828,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340359,20,TRUE,10,20,0
10256442,511205833,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340364,70.4,TRUE,7,703.75,0
10256442,511205833,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340364,70.4,TRUE,10,70.4,0
10256443,511205796,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340329,20,TRUE,7,200,0
10256443,511205796,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340329,20,TRUE,10,20,0
10256444,511205797,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340330,22.7,FALSE,7,226.75,226.75
10256445,511205916,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340444,20,FALSE,7,200,200
10256446,511205917,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340445,20,FALSE,3,220,220
10256446,511205917,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340445,20,FALSE,7,200,200
10256447,511205918,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340446,22.7,TRUE,7,226.75,226.75
10256447,511205918,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340446,22.7,TRUE,10,22.7,22.7
10256448,511205919,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340447,53.5,TRUE,7,535,0
10256448,511205919,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340447,53.5,TRUE,10,53.5,0
10256449,511205920,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340448,20,FALSE,7,200,200
10256450,511205921,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340449,36.05,TRUE,3,793.1,793.1
10256450,511205921,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340449,36.05,TRUE,7,360.5,0
10256450,511205921,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340449,36.05,TRUE,10,36.05,0
10256455,511205732,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340279,22.7,FALSE,7,226.75,226.75
10256459,511205724,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340273,22.7,TRUE,3,3510.6,0
10256459,511205724,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340273,22.7,TRUE,7,226.75,0
10256459,511205724,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340273,22.7,TRUE,10,22.7,0
10256464,511205788,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340321,20,TRUE,7,200,0
10256464,511205788,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340321,20,TRUE,10,20,0
10256467,511205893,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340421,20,FALSE,7,200,200
10256472,511205766,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340304,22.7,TRUE,3,278.85,278.85
10256472,511205766,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340304,22.7,TRUE,7,226.75,0
10256472,511205766,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340304,22.7,TRUE,10,22.7,0
10256473,511205829,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340360,20,FALSE,7,200,200
10256475,511205830,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340361,20,FALSE,7,200,200
10256476,511205779,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340314,28.05,FALSE,7,280.25,280.25
10256481,511205892,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340420,20,TRUE,3,220,0
10256481,511205892,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340420,20,TRUE,7,200,0
10256481,511205892,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340420,20,TRUE,10,20,0
10256483,511205798,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340331,25.35,FALSE,7,253.5,253.5
10256485,511205805,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340338,22.7,TRUE,7,226.75,0
10256485,511205805,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340338,22.7,TRUE,10,22.7,0
10256493,511205825,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340356,20,TRUE,7,200,0
10256493,511205825,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340356,20,TRUE,10,20,0
10256498,511205802,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340335,25.35,FALSE,7,253.5,253.5
10256500,511205894,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340422,20,TRUE,3,220,0
10256500,511205894,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340422,20,TRUE,7,200,0
10256500,511205894,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340422,20,TRUE,10,20,0
10256503,511205763,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340302,33.4,TRUE,3,426,0
10256503,511205763,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340302,33.4,TRUE,7,333.75,0
10256503,511205763,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340302,33.4,TRUE,10,33.4,0
10256507,511205808,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340340,22.7,TRUE,7,226.75,0
10256507,511205808,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340340,22.7,TRUE,10,22.7,0
10256508,511205843,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340372,20,TRUE,7,200,0
10256508,511205843,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340372,20,TRUE,10,20,0
10256520,511205838,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340367,28.05,TRUE,7,280.25,0
10256520,511205838,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340367,28.05,TRUE,10,28.05,0
10256525,511205889,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340417,20,TRUE,3,660,0
10256525,511205889,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340417,20,TRUE,7,200,0
10256525,511205889,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340417,20,TRUE,10,20,0
10256526,511205884,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340412,63.65,TRUE,7,636.25,0
10256526,511205884,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340412,63.65,TRUE,10,63.65,0
10256529,511205760,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340299,50.15,FALSE,7,501.25,501.25
10256537,511205914,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340442,36.05,FALSE,3,896.8,896.8
10256537,511205914,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340442,36.05,FALSE,7,360.5,360.5
10256542,511205926,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340453,30.7,FALSE,7,307,307
10256543,511205885,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340413,22.7,FALSE,7,226.75,226.75
10256544,511205844,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340373,20,TRUE,7,200,0
10256544,511205844,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340373,20,TRUE,10,20,0
10256552,511205834,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340365,28.05,FALSE,7,280.25,280.25
10256561,511205737,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340283,20,TRUE,7,200,0
10256561,511205737,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340283,20,TRUE,10,20,0
10256565,511205819,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340350,38.75,TRUE,3,308.3,0
10256565,511205819,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340350,38.75,TRUE,7,387.25,0
10256565,511205819,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340350,38.75,TRUE,10,38.75,0
10256573,511205823,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340354,25.35,TRUE,7,253.5,0
10256573,511205823,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340354,25.35,TRUE,10,25.35,0
10256577,511205738,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340284,41.4,TRUE,3,337.7,0
10256577,511205738,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340284,41.4,TRUE,7,414,0
10256577,511205738,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340284,41.4,TRUE,10,41.4,0
10256581,511205782,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340316,25.35,TRUE,3,367.15,0
10256581,511205782,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340316,25.35,TRUE,7,253.5,0
10256581,511205782,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340316,25.35,TRUE,10,25.35,0
10256586,511205868,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340396,22.7,FALSE,7,226.75,226.75
10256588,511205799,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340332,46.75,FALSE,7,467.5,467.5
10256589,511205849,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340378,20,FALSE,7,200,200
10256593,511205809,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340341,28.05,TRUE,7,280.25,0
10256593,511205809,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340341,28.05,TRUE,10,28.05,0
10256596,511205771,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340308,20,FALSE,7,200,200
10256599,511205836,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340366,20,FALSE,7,200,200
10256606,511205789,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340322,30.7,TRUE,7,307,0
10256606,511205789,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340322,30.7,TRUE,10,30.7,0
10256611,511205810,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340342,84.6,TRUE,3,2712.35,0
10256611,511205810,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340342,84.6,TRUE,7,846,0
10256611,511205810,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340342,84.6,TRUE,10,84.6,0
10256616,511205826,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340357,101,FALSE,7,1010,1010
10256617,511205929,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340455,2210.4,TRUE,7,22103.6,0
10256617,511205929,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340455,2210.4,TRUE,10,2210.4,0
10256620,515203150,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340463,96.9,TRUE,7,969,0
10256620,515203150,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340463,96.9,TRUE,10,96.9,0
10256621,611202090,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340466,20,TRUE,3,220,220
10256621,611202090,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340466,20,TRUE,7,200,0
10256621,611202090,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340466,20,TRUE,10,20,0
10256624,511205790,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340323,41.4,TRUE,7,414,0
10256624,511205790,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340323,41.4,TRUE,10,41.4,0
10256625,511205887,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340415,28.05,TRUE,3,337.7,0
10256625,511205887,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340415,28.05,TRUE,7,280.25,0
10256625,511205887,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340415,28.05,TRUE,10,28.05,0
10256627,511205744,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340287,20,TRUE,3,1141.45,1000
10256627,511205744,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340287,20,TRUE,7,200,0
10256627,511205744,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340287,20,TRUE,10,20,0
10256628,511205845,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340374,20,TRUE,7,200,0
10256628,511205845,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340374,20,TRUE,10,20,0
10256630,511205880,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340408,20,TRUE,3,220,220
10256630,511205880,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340408,20,TRUE,7,200,0
10256630,511205880,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340408,20,TRUE,10,20,0
10256636,511205726,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340275,22.7,TRUE,3,426,0
10256636,511205726,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340275,22.7,TRUE,7,226.75,0
10256636,511205726,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340275,22.7,TRUE,10,22.7,0
10256638,511205764,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340303,63.65,TRUE,3,975.7,0
10256638,511205764,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340303,63.65,TRUE,7,636.25,0
10256638,511205764,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340303,63.65,TRUE,10,63.65,0
10256640,511205803,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340336,20,TRUE,3,220,0
10256640,511205803,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340336,20,TRUE,7,200,0
10256640,511205803,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340336,20,TRUE,10,20,0
10256641,511205874,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340402,28.05,TRUE,7,280.25,0
10256641,511205874,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340402,28.05,TRUE,10,28.05,0
10256645,511205931,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340472,20,FALSE,7,200,200
10256647,511205867,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340395,2396,FALSE,7,23959.6,0
10256648,513203400,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340456,35,FALSE,7,350,0
10256651,511205915,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340443,56.9,FALSE,7,568.75,568.75
10256654,511205784,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340318,30.7,TRUE,3,557.75,0
10256654,511205784,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340318,30.7,TRUE,7,307,0
10256654,511205784,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340318,30.7,TRUE,10,30.7,0
10256655,511205772,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340309,175.7,TRUE,7,3256.6,1500
10256655,511205772,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340309,175.7,TRUE,10,175.7,0
10256657,511205791,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340324,20,FALSE,7,200,200
10256661,511205755,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340295,20,TRUE,3,872.1,400
10256661,511205755,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340295,20,TRUE,7,200,0
10256661,511205755,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340295,20,TRUE,10,20,0
10256667,514203570,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340459,67,FALSE,7,670,670
10256669,515203571,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340464,431.85,FALSE,7,4318.4,0
10256671,511205792,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340325,44.1,TRUE,3,528.3,0
10256671,511205792,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340325,44.1,TRUE,7,440.75,0
10256671,511205792,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340325,44.1,TRUE,10,44.1,0
10256672,511205745,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340288,20,FALSE,3,1365.5,0
10256672,511205745,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340288,20,FALSE,7,200,0
10256673,511205927,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340454,30,FALSE,7,300,300
10256674,511205801,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340334,22.7,FALSE,7,226.75,215.41
10256676,511205756,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340296,177.2,TRUE,3,1803.2,0
10256676,511205756,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340296,177.2,TRUE,7,1771.8,0
10256676,511205756,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340296,177.2,TRUE,10,177.2,0
10256677,511205877,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340405,20,FALSE,7,200,200
10256681,611201840,10/05/18 12:00 AM,10/20/18 12:00 AM,2,340465,20,TRUE,7,200,0
