Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption
811100054,NO METER 10,1-8-2019,2-8-2019,859,866,7
811100055,031893-18,1-8-2019,2-8-2019,21,31,10
811100056,18NB048937,1-8-2019,2-8-2019,55,67,12
811100057,18NB047753,1-8-2019,2-8-2019,67,79,12
811100058,18NB046298,1-8-2019,2-8-2019,50,58,8
811100059,18NB048936,1-8-2019,2-8-2019,56,66,10
811100060,18NB046296,1-8-2019,2-8-2019,64,75,11
811100061,032005-18,1-8-2019,2-8-2019,40,51,11
811100062,031942-18,1-8-2019,2-8-2019,38,48,10
811100063,18NB047755,1-8-2019,2-8-2019,65,76,11
811100064,80804898,1-8-2019,2-8-2019,2136,2148,12
811100065,1,1-8-2019,2-8-2019,56,69,13
811100066,1446,1-8-2019,2-8-2019,230,255,25
811100067,70301102,1-8-2019,2-8-2019,15,39,24
811100068,10704657,1-8-2019,2-8-2019,1817,1840,23
811100069,90272163,1-8-2019,2-8-2019,741,759,18
811100070,22-05004,1-8-2019,2-8-2019,1853,1872,19
811100071,160134025,1-8-2019,2-8-2019,245,245,0
811100072,031947-18,1-8-2019,2-8-2019,32,42,10
811100073,032057-18,1-8-2019,2-8-2019,72,88,16
811100074,18NB047751,1-8-2019,2-8-2019,15,17,2
811100075,032052-18,1-8-2019,2-8-2019,34,41,7
811100076,032055-18,1-8-2019,2-8-2019,30,37,7
811100077,032053-18,1-8-2019,2-8-2019,66,80,14
811100078,031694-18,1-8-2019,2-8-2019,42,44,2
811100079,31900,1-8-2019,2-8-2019,25,32,7
811100080,31695,1-8-2019,2-8-2019,25,30,5
811100081,18NB048935,1-8-2019,2-8-2019,79,92,13
811100082,18NB046297,1-8-2019,2-8-2019,48,52,4
811100083,18NB047754,1-8-2019,2-8-2019,41,51,10
811100084,18NB048934,1-8-2019,2-8-2019,43,51,8
811100085,17NB045494,1-8-2019,2-8-2019,179,186,7
811100086,18NB047758,1-8-2019,2-8-2019,84,93,9
811100087,021809-18,1-8-2019,2-8-2019,18,23,5
811100088,021761-18,1-8-2019,2-8-2019,29,36,7
811100089,021972-18,1-8-2019,2-8-2019,27,29,2
811100090,031775-18,1-8-2019,2-8-2019,17,22,5
811100091,031780-18,1-8-2019,2-8-2019,38,47,9
811100092,031773-48,1-8-2019,2-8-2019,16,19,3
811100093,031700-18,1-8-2019,2-8-2019,16,22,6
811100094,709000630,1-8-2019,2-8-2019,500,505,5
811100095,031899-18,1-8-2019,2-8-2019,34,40,6
811100096,031948-18,1-8-2019,2-8-2019,31,39,8
811100097,17NB045296,1-8-2019,2-8-2019,46,58,12
811100098,868,1-8-2019,2-8-2019,279,286,7
811100099,031692-18,1-8-2019,2-8-2019,35,43,8
811100100,035059-18,1-8-2019,2-8-2019,49,60,11
811100101,17NB043958-1,1-8-2019,2-8-2019,256,264,8
811100102,021767-18,1-8-2019,2-8-2019,19,25,6
811100103,021976-18-1,1-8-2019,2-8-2019,22,33,11
811100104,031777-18,1-8-2019,2-8-2019,25,33,8
811100105,021873-18,1-8-2019,2-8-2019,42,53,11
811100106,990913365,1-8-2019,2-8-2019,19,27,8
811100107,990413465,1-8-2019,2-8-2019,22,33,11
811100108,80379962,1-8-2019,2-8-2019,13,21,8
811100109,70301146,1-8-2019,2-8-2019,16,29,13
811100110,2900,1-7-2019,2-7-2019,590,593,3
2112040600,ED-18-15-10127,1-2-2019,2-2-2019,1604,1611,7
